,OBER IN Equity,HEXW IN Equity,FORH IN Equity,TGBL IN Equity,TRCL IN Equity,NTCPH IN Equity,TI IN Equity,GFLC IN Equity,PEPL IN Equity,SI IN Equity,HWA IN Equity,WLSI IN Equity,IRB IN Equity,ADE IN Equity,RCAPT IN Equity,WHIRL IN Equity,AIAE IN Equity,INXW IN Equity,0CL IN Equity,VOLT IN Equity,GPPV IN Equity,APTY IN Equity,BIOS IN Equity,CIFC IN Equity,SPADV IN Equity,MPHL IN Equity,BOI IN Equity,RELI IN Equity,GRHF IN Equity,MACA IN Equity,IDBI IN Equity,SANL IN Equity,MRPL IN Equity,INFOE IN Equity,PI IN Equity,SJVN IN Equity,TTCH IN Equity,IPCA IN Equity,UNBK IN Equity,FB IN Equity,CRG IN Equity,RPWR IN Equity,TVSL IN Equity,BOOT IN Equity,SUEL IN Equity,PFIZ IN Equity,TCOM IN Equity,JUBI IN Equity,LTFH IN Equity,DITV IN Equity,SCUF IN Equity,CBOI IN Equity,JSW IN Equity,NBCC IN Equity,TMX IN Equity,MTCL IN Equity,3M IN Equity,GDSP IN Equity,WIL IN Equity,NLC IN Equity,EXID IN Equity,ATD IN Equity,MAX IN Equity,PLNG IN Equity,CRISIL IN Equity,AJP IN Equity,CBK IN Equity,KNPL IN Equity,ALPM IN Equity,SUNTV IN Equity,BYRCS IN Equity,MMFS IN Equity,RJEX IN Equity,WPL IN Equity,BRGR IN Equity,RCOM IN Equity,VED LN Equity,HNDL IN Equity,GILL IN Equity,PAG IN Equity,TPWR IN Equity,PIEL IN Equity,HAVL IN Equity,SUF IN Equity,AMRJ IN Equity,MRF IN Equity,BDE IN Equity,BJHI IN Equity,NHPC IN Equity,APHS IN Equity,SAIL IN Equity,DLFU IN Equity,SHTF IN Equity,PG IN Equity,IDFC IN Equity,LICHF IN Equity,CSTRL IN Equity,TATA IN Equity,JSTL IN Equity,UBBL IN Equity,UPLL IN Equity,PNB IN Equity,AL IN Equity,ABB IN Equity,RECL IN Equity,ACC IN Equity,IHFL IN Equity,BHFC IN Equity,ABNL IN Equity,CLGT IN Equity,SKB IN Equity,MRCO IN Equity,BHE IN Equity,HPCL IN Equity,BAF IN Equity,CAIR IN Equity,OINL IN Equity,TRP IN Equity,YES IN Equity,HMN IN Equity,VEDL IN Equity,BJFIN IN Equity,ESOIL IN Equity,CCRI IN Equity,PIDI IN Equity,GLXO IN Equity,TTAN IN Equity,KKC IN Equity,POWF IN Equity,DIVI IN Equity,GNP IN Equity,GRASIM IN Equity,ACEM IN Equity,GRASIM/F IN Equity,OFSS IN Equity,Z IN Equity,BRIT IN Equity,BOB IN Equity,GAIL IN Equity,MSS IN Equity,CDH IN Equity,SRCM IN Equity,NMDC IN Equity,ARBP IN Equity,SIEM IN Equity,HMCL IN Equity,GCPL IN Equity,UNSP IN Equity,IIB IN Equity,DABUR IN Equity,EIM IN Equity,BHEL IN Equity,TECHM IN Equity,CIPLA IN Equity,HZ IN Equity,IDEA IN Equity,NEST IN Equity,BPCL IN Equity,BJAUT IN Equity,PWGR IN Equity,ADSEZ IN Equity,MM IN Equity,BOS IN Equity,DRRD IN Equity,APNT IN Equity,BHIN IN Equity,UTCEM IN Equity,LPC IN Equity,NTPC IN Equity,IOCL IN Equity,TTMT IN Equity,KMB IN Equity,AXSB IN Equity,MSIL IN Equity,HCLT IN Equity,BHARTI IN Equity,WPRO IN Equity,LT IN Equity,ICICIBC IN Equity,SBIN IN Equity,HDFC IN Equity,HUVR IN Equity,ONGC IN Equity,SUNP IN Equity,COAL IN Equity,HDFCB IN Equity,INFO IN Equity,ITC IN Equity,RIL IN Equity,TCS IN Equity
22.10.2010,295,42.3,163.7,128.55,112.45,56.22,161.8,184.75,183,153.1,2470.7,62.05,245.95,134.9,811.96,313.8,410.25,0,99.83,238.61,66.4,76.25,440.61,176.3,92.17,627.85,537.45,1053,40.94,103.8,171.1,1801,82.8,317.45,48.83,24.45,427.24,298.6,413.8,47.72,323.3,159.8,74.25,1152.65,59.55,1101.65,317.2,508.35,0,55.35,693.9,193.73,122.05,0,785.9,255.43,3783.75,218.87,1124.55,165.7,156.55,296.4,169.15,127.05,616.53,33.77,732,91.81,0,516.15,1043.7,130.82,107.3,308.35,50.33,179.15,2157,211.9,1867.54,1243.6,137.83,507.82,82.48,344.65,103.83,9154.91,1064.6,871.25,31.9,516.55,219.35,363.4,759.25,2106.2,98.25,270.57,233.67,617.5,1255.1,445.45,210.35,266.47,37.7,901.9,383.3,976.38,0,379.75,824.7,430.2,2026.91,123.73,591.6,500.05,750.94,334.75,583.9,279.07,369.2,316.14,342.15,474.73,149.7,867.1,145.6,2348,160.26,529.18,369,356.63,318.2,2256.7,139.5,2370.05,2333.45,142.05,425.8,197.94,504.45,56.68,140.13,2028.15,280.6,118.51,837.65,1853.95,392.15,1555.95,274.5,103.5,1243.35,505.22,190.07,344.35,121.76,73.3,3403.85,359.75,1486.55,106.9,171.2,699.94,6032.53,1609.5,262.36,0,1112.8,442.35,202.04,428.1,227.33,247.23,292.8,1503.3,205.81,333.45,400.37,1346.23,226.37,320.62,691.95,296.84,335.96,213.98,0,465.33,760.04,169.73,1081.8,1017.68
29.10.2010,279.05,43.51,160.2,124.65,116.05,53.97,150.95,184.15,199.35,145.05,2518.2,66.75,259.85,140.99,804.74,301.45,415.95,0,100.33,244.91,60.1,71.55,408.19,182.05,90.99,610.4,486.55,1036,40.48,98.45,180.6,1797.02,81.2,340.18,46.75,24.05,388.48,325.75,377.95,47.2,317.95,157.05,73.05,1195.7,55.45,1107.98,306.25,512.3,0,56.1,695,192.45,119.3,0,861.9,255.38,3865.05,213.03,1119.2,156.65,154.9,294.7,158.25,111.2,611.72,31.8,721.5,89.37,0,499.3,1026.8,147.62,118.15,296.3,50.6,180.1,2075,210.5,1894.64,1284.85,134.85,470.1,82.88,343.15,97.82,9269.47,1075.1,874.55,31.2,521.9,194.15,350.7,881.4,2000.95,97.86,267.65,232.64,589.4,1341.95,447.3,199.3,258.16,37.9,822.2,370.65,978.17,0,377.15,818.5,440.07,2167.39,132.78,544.23,487.3,752.44,320.9,580.02,272.13,359.5,302.05,321.6,461.95,147.2,877.33,145.55,2222.45,177.61,567.61,360,346.15,338.6,2240.5,140.1,2361,2210.2,138.1,413.65,202.83,491.55,54.31,139.65,2085.4,277.3,118.49,817.55,1865.25,419.95,1495.15,263.6,99.75,1280.95,489.11,182.31,352.95,122.03,67.45,3484.45,365.02,1510.95,100.4,151.9,731.96,6184.03,1659.6,268.77,0,1099.9,438.3,193.42,418.05,229.34,232.13,294.21,1551.6,199.37,325.65,374.37,1351.87,232.6,315.06,687.7,290.39,326.01,211.01,245,455.98,739.76,169.73,1096.25,1030.11
05.11.2010,284.9,44.06,167.3,125.6,127,55.91,158.5,181.45,205.85,153.9,2538,71.95,264.8,154.07,823.97,301.55,442,0,102.51,253.34,63.3,73.9,429.25,186.25,93.8,619.55,510.7,1050.9,41.66,102.1,195.95,1816.29,87.55,331.6,48.35,24.75,413.16,337.25,385.15,49.56,329.2,164.9,75.85,1307.45,57.65,1121.92,312.7,554.4,0,70.3,677.9,206.74,123.65,0,913.7,259.11,3999,220.72,1075.85,168.25,162.35,294.65,163.2,122.4,618.6,32.24,762,90.65,0,518,1142.45,155.23,131.95,372,50.83,181.5,2319,232.45,1912.47,1315,135.09,468.57,82.53,335.52,97.84,9508.27,1104.65,942.75,31.75,521.2,196.75,356.8,883.2,2050,105.44,273.58,236.47,623.55,1348.2,426.65,213.15,275.14,39.6,861.1,370.8,1081.66,0,378.2,846.5,445.13,2225.44,136.41,586.33,486.45,784.07,331.85,583.94,278.01,374.4,324.7,337.15,480.92,157.4,885.63,149.9,2276.1,191.87,567.86,369,353,364.7,2402.6,151.65,2550,2351.15,148.03,421.25,208.36,495.3,55.9,144.66,2309,290.2,130.48,840.6,1845.9,434.6,1513,279.95,100.45,1410.75,507.8,187.7,352.95,128.56,67.55,3660.2,381.23,1614.35,102.05,162.3,789.03,6380.33,1753.6,269.48,0,1110,450.95,194.41,419.4,246.35,247.2,309.97,1512.35,204.33,329.5,390.69,1447.77,254.67,348.99,738.15,298.42,344.86,227.66,349.85,478.68,767.13,175.63,1105.7,1054.42
12.11.2010,280.2,44.36,161.25,124.85,118.65,62.57,150.3,176.5,194.85,146.75,2582.7,72.25,247.45,149.68,775.37,306.05,443.1,0,99.03,252.2,61,65.4,408.53,184.9,102.6,580.8,486.5,1049.4,40.4,99.15,186.35,1859.22,82.4,339.63,49.13,24.65,389.13,326.6,383.05,43.95,325.9,183.35,79.3,1408.85,55,1098.65,301.85,600.2,0,62.85,701.85,193.73,119.25,0,862.25,255.28,3802.85,217.28,1078.4,151.45,165,291.5,162.7,117.7,612.83,31.73,787.1,91.3,0,518.85,1098.35,160.2,119.75,369.85,47.53,169.9,2264,223.1,1866.3,1405.35,132.78,456.65,79.11,335.32,91.59,8919.2,1076.75,898.55,30.5,507.65,191.6,327.2,851.25,1992.15,92.99,265.8,235.51,606.95,1279.05,419.85,196.9,264.99,37.25,851.8,350.85,1071.38,0,371.8,817.2,432.13,2354.6,133.85,566.1,452.5,760.51,331.6,557.12,278.19,346.8,318.09,333.6,447.17,140.9,880.33,148.3,2228.3,197.78,554.86,346.45,347.4,347.25,2295.15,158.5,2360,2240.75,143.55,423.9,196.45,485.6,55.63,154.34,2247.95,271.65,127,825.5,1824.55,427.3,1400.1,284.05,96.6,1276.15,477.8,182.07,329.65,122.3,69.55,3830.15,365.23,1581.45,99.55,151.85,771.32,6187.39,1742.95,263.93,0,1103.25,469.75,190.35,402.55,246.6,239.03,298.4,1454.5,198.7,305.55,379.23,1386.83,240.09,302.68,716.05,297.38,326.17,232.16,320.15,462.98,746.27,172.36,1061.85,1033.04
19.11.2010,262.35,41.73,150.55,120.1,113.65,63,142.8,169,180.05,147.4,2627.7,64.9,242.35,147.7,680.11,292.2,434.3,0,94.9,246.45,57.35,62.2,394.21,182.9,93.5,560.8,468.1,946.05,39.4,91.3,179.5,1830.4,74.3,332.57,46.9,23.75,370.23,333.45,371.6,44.58,328.8,167.5,77.5,1424.95,51.7,1094.33,286.25,575.75,0,65,672.45,184.33,110.1,0,874.55,257.91,3705.65,200.34,1001.15,144.1,163.85,294.2,158.7,113.15,582.18,29.51,757.6,93.55,0,504.55,1001.05,156.03,110.65,395.9,42.85,148.25,2208,212.6,1827.05,1388.45,126.61,448.28,73.36,319.8,86.35,8350.9,1018.2,861.9,29.1,495.7,187.4,307.95,805.35,1892.85,90.4,258.23,222.51,606.05,1234.55,431.95,184.9,257.21,37.18,835.15,347.55,1011.57,0,363.65,791.5,441.57,2298.92,134.18,562.5,444.05,739.96,311.3,560.42,269.92,321.8,314.62,331.6,448.99,130.65,865.87,141,2227.7,183.64,551.5,340,335.35,352.95,2212.45,145.65,2363.5,2146.1,142.45,406.15,187.29,490.4,53.9,156.73,2168.05,259.45,125.68,789.95,1944.5,431.45,1387.85,265.15,97.55,1212.7,450.65,169.86,342.8,116.07,73.9,3624.85,356.32,1562.45,101.9,145.3,751.22,6382.45,1770.5,263.66,0,1097.6,491.65,182.38,392.8,235.28,230.85,276.94,1405.4,186.14,328.45,357.51,1365.73,229.74,299.09,695.35,294.62,315.9,221.49,333.55,460.72,737.79,169.48,996.25,993.42
26.11.2010,266.85,43.71,143.95,112.45,103.95,63.61,127.35,175.1,160.15,151.65,2476.3,56.9,213.6,117,627.76,287.65,413.4,0,86.25,244.01,58,63.35,375.07,174.9,87.7,589.45,429.1,853.8,38.4,77.1,157.5,1860.4,69.3,314.52,47.72,22.65,350.28,316.25,341.25,44.37,334.35,157.6,81.8,1320.9,44.9,1032.05,256.95,577.85,0,65.05,675.4,160.26,98,0,885.4,248.27,3612.55,180.51,1052.45,129.5,159.7,287.85,149,119.2,572.82,27.69,693.55,85,0,490.7,913.6,151.72,111.2,373.75,42.88,130.5,2075,200.05,1777.2,1392.85,124.51,439.07,76.33,291.93,90.97,7789.62,999.55,855.15,27.65,463,174.25,287.4,754.85,1733.75,88.13,185.91,219.2,598.8,1107.7,396.95,182.9,230.29,36.33,763,315.7,995.69,0,369,724.3,410.75,2239.18,128.04,571.75,412.6,709.4,294,552.42,275.63,307.1,288.1,299.55,453.55,121.2,786,142.85,2107.25,178.68,541.79,313.45,311.07,354.85,2249,138.85,2400,2072.1,141.45,392.6,178.87,487.5,55.04,150.12,1960.2,238.3,123.44,750.5,1936.55,416.8,1318.7,284.7,94.5,1101.4,419.37,156.2,340.1,108.71,69.7,3561.5,333.85,1613.25,96.45,141.3,755.66,6290.11,1787.15,254.77,0,1123.55,491.3,175.3,344.2,230.81,230.5,266.18,1367,193.54,333.8,363.45,1291.43,224.83,286.27,684.95,288.81,310.24,223.13,312.7,459.58,757.27,166.21,962.35,1024.58
03.12.2010,276.75,43.74,152.95,114.1,105.3,67.03,140.85,200.45,191.1,151.6,2485,59.8,227.4,134.71,701.17,291.45,424.8,0,93.29,242.36,58,69.75,396.19,186.75,92.27,601.45,481.65,836.45,40.27,86.75,168.7,1858.58,72.85,312.15,48.03,22.9,360.33,330.8,367,46.03,338.9,160.5,80.15,1424.95,51.7,1051.49,265,612.2,0,73.5,676.55,165.87,100.6,0,869.15,249.76,3585.65,188.75,1093.45,133.1,171.05,312.3,155.1,120.7,592.16,28.46,729.15,91.02,0,520.05,957.65,155.87,120.45,359.55,46.1,139.35,2192,215.35,1768.53,1478.6,124.52,434.29,76.83,303.07,91.42,7934.27,1000,878.8,27.9,505.9,182.8,306.65,855.7,1829.65,90.33,206.78,222.98,614.55,1120.05,403.55,183.75,254.81,36.3,805.9,332,974.19,0,392.35,748.65,442.27,2251.09,123.78,580.58,414.7,699.49,323.1,567.54,277.87,329.95,286.81,308.15,478.17,128.8,853.9,152.45,2131.25,184.82,561.71,327.35,310.7,374.55,2357.35,138.1,2450,2112.05,148.45,398.9,191.84,485.8,55.21,154.65,2014.1,263.6,128.71,765.3,1839.55,400.25,1403.5,291.3,98.95,1230.45,442.51,167.24,370.25,118.11,70.15,3671.1,336.93,1600.15,99.8,147.05,798.01,6271.05,1827.95,267.01,0,1110.5,496,183.37,385.75,260.15,242.93,281.23,1400.6,209.19,345.6,381.37,1347.57,236.29,307.07,695.3,294.87,329.9,222.45,321.95,479.13,777.92,169.83,1005.9,1073.6
10.12.2010,265.1,48.28,146.25,110.95,105.2,62.26,139.2,198.3,171,152.55,2321.6,56.4,203.95,127.22,651.58,271.1,433.05,0,89.83,231.12,57.2,64.05,388.06,179.4,87.84,602.85,428.8,780.15,38.78,79.65,154.1,1751.14,68.6,300.98,46.95,22.05,355.25,333.55,320.95,40.71,321.8,151.85,71,1305.8,48.45,1053.16,247.85,560.3,0,63.95,637.05,143.33,98.9,0,840.05,249.46,3460.85,175.31,1049.05,122.25,161.3,321.05,146.95,116.85,575.89,25.24,660.1,90.72,0,528.5,887.55,146.83,110.6,329.2,45.7,126,2275,215.3,1714.89,1459.8,123.76,449.95,74.46,298.45,85.49,7371.01,951,846.2,27.3,469.85,176.5,282.05,717.5,1767.45,84.21,184.29,227.75,619,1040.55,406.95,171.2,239.83,35.25,763.25,304.15,1067.36,0,371.25,740.3,422.05,2124.94,115.5,572.67,402.1,667.92,329.65,553.96,277.89,293.7,235.82,298.1,450.41,128.05,839.4,148.45,2135.85,172.35,544,304.85,301.57,350.5,2319.15,142,2399,2130.8,144.95,402.35,176.01,492.6,55.64,153.7,1990.5,251.15,121.88,764.05,1785.3,389.95,1362.45,260.1,96.55,1194.35,457.56,160.5,347.45,113.37,69.75,3785.8,340.35,1490.55,96.1,146.6,778.9,6053.66,1808.35,266.46,0,1097.1,453.3,190.55,366.6,246.87,236.1,264.71,1413.25,213.19,331,402.2,1295.83,223.42,273.24,668.6,291.67,330.5,224.5,317.3,444.47,782.71,168.84,1023.9,1051.63
17.12.2010,261.2,54.33,150.15,115.45,107.95,63.34,149.75,205.35,170.65,148,2310.65,56.1,222.05,125,632.95,270.15,423.8,0,94.49,214.84,59.55,67.05,398.37,178.55,89.91,654.55,437.8,809.2,39.87,82.35,161.75,1766.24,71.65,307.77,48.15,22.5,371.97,330.1,320.9,39.62,331.15,149.4,71.05,1267.6,51.3,1059.98,247.4,568.2,0,65.8,627.25,150.35,97.9,0,842.25,251.18,3507.55,175.21,1049.15,125.9,160.5,320.35,138.4,128,589.17,27.35,649.9,91.41,0,540.65,874.1,146.13,121.15,342.95,50.73,126.85,2422,223.95,1709.56,1450.4,123.35,458.42,76.09,301.77,89.1,7247.67,994.9,829.7,27.35,468.8,192.1,279.15,765.2,1730.9,85.53,179.91,232.19,666.4,1187.35,482.2,153.6,241.09,32.15,766.2,312.75,1080.96,0,378.5,826.75,435.95,2076.42,121.6,574.67,417.25,668.45,329,545.76,280.06,290.15,274.61,288.85,445.45,131.25,836.73,147.45,2201.85,168.98,542.07,330.2,304.27,342.3,2275.7,139.65,2340.5,2257.55,141.5,399.5,177.6,507.75,54.68,157.29,1971.75,256.95,130.13,778.7,1980.5,363.25,1466.65,244.45,101,1178.7,462.8,165.73,365.75,120.38,66.25,3567.85,345.7,1451.5,95.85,144.3,744.03,6120.97,1704.2,276.48,0,1074.6,448.15,191.05,367.65,267.33,224.95,254.18,1414.85,221.76,335,425.97,1318.83,220.01,270.04,692.3,290.83,326.11,221.63,316,434.5,833.92,165.52,1056.75,1141.44
24.12.2010,261.45,51.99,146.65,112.5,105.15,60.85,152.55,205.75,168.2,145.75,2414.45,55.25,219.3,123.83,647.23,268.3,407.3,0,95.5,220.98,59.9,65.9,404.42,176.85,90.75,666.1,443.1,815.3,38.97,81.3,164.35,1830.75,72.4,324.82,49.61,22.55,389.88,330.1,325.1,39.32,312.75,155.5,69.75,1304.15,51.35,1064.45,250.65,632,0,65.35,615.15,149.37,98.2,0,838.75,258.16,3667.7,183.4,1050.95,132.55,164.15,324.85,141.25,125.8,591,27.34,653,88.55,0,528.75,910.45,142.66,120.55,360.5,53.9,141.95,2510,239.6,1723.06,1485.5,125.68,457.78,78.77,299.57,89.96,7309.69,1017,866.65,28.1,466.5,184.8,284.05,778.45,1738.45,85.93,187.85,220.97,672.85,1170.25,473.8,160.8,243.09,31.05,806.2,292.2,1067.21,0,374.9,836.5,424.52,2144.41,116.85,580.78,399.85,673.31,328.2,559.96,280.65,307.95,268.53,316.15,443.39,136.75,820.67,144.55,2212.1,173.8,536.89,322.85,318.75,357.25,2284.5,140.9,2420,2301.7,138.9,396.75,178.34,513.75,53.63,152.38,1992.65,263.3,129.93,809.5,1930.6,394.5,1459.45,250.5,100.35,1183.95,457.19,172.36,363.7,125.64,70.2,3676.35,336.23,1444.9,97.75,143.75,760,6163.54,1683.85,288.77,0,1050.5,455.15,196.34,354.8,258.46,225.48,264.4,1391.5,224.67,348.6,431.19,1306.8,223.63,275.54,698.9,290.68,323.69,236.65,312.15,443.68,838.95,168.44,1059.7,1116.4
31.12.2010,255.65,57.72,146.55,108.1,106.15,62.04,151.05,217.75,172,144.3,2368.8,59.9,225.1,130.07,660.78,285.1,406.05,0,98.29,217.44,61.75,66.7,417.26,189.35,92.37,672.8,451.6,843.2,39.79,86.5,165.05,1909.66,73.35,330.43,49.08,22.9,391.92,345.5,347.1,39.73,309.95,158.15,70.7,1310.2,54.7,1113.57,255.05,625.6,0,71.15,607.5,154.56,99.65,0,871.55,278.8,3641.35,190.9,1071.55,134.15,166.9,324.95,147.6,124.95,594.71,28.28,660.25,89.96,0,525.9,942.95,147.96,132.1,366.05,51.25,145.35,2517,247,1854.29,1522.05,131.78,462.91,79.26,301.8,94.73,7175.35,1172.4,874.2,28.2,455.25,182.5,291.95,781.05,1867.25,89.33,195.07,225.14,680.4,1177.05,504.35,172.95,244.4,32,795.85,299.1,1067.76,0,379.1,841.45,434.93,2310.73,115.89,590.23,391.65,683.61,332.75,564.48,284.58,312.8,266.94,328.55,454.73,137.75,844.73,152.15,2337.5,179.75,561.39,310.3,323.43,362.1,2342.7,143.2,2442,2338.4,147.25,413.5,179.34,512.65,53.96,155.56,2020.65,278.6,131.39,820.45,1988.15,386.9,1463.75,264.85,100.25,1235.25,464.74,175.6,369.8,135.24,69.55,3813.75,329.2,1541,98.3,144.05,776.36,6222.55,1662.85,287.87,0,1084.25,482.45,198.72,342.4,258.89,226.82,270.02,1421.6,225.26,358.8,438.14,1319.5,229.02,281.19,728.35,308.32,322.05,242.48,314.75,469.27,857.02,173.15,1058.7,1140.42
07.01.2011,246.5,58.76,141.95,108.3,103.15,60.38,146.5,222.55,153.3,150.05,2352.85,58.1,221.85,125.71,626.67,271.6,402.8,0,94.24,214.29,58.3,64.3,396.39,176.65,87.35,670.85,450.1,829,39.81,83.2,152.55,1868.95,71.75,305.25,49.49,22.7,374.6,321.8,321.15,37.37,299.45,155.3,63.25,1284.75,51.05,1108.76,251.9,604.05,0,66.15,567.95,142.82,95.2,0,825.7,263.36,3629.15,184.6,1023.7,129.5,158.85,321.65,142.05,122,599.61,28.11,606.75,89.05,0,527.65,879.85,134.44,137.15,351.3,49.85,139.35,2448,233.3,1807.88,1479.1,134.06,467.53,75.64,280.2,92.95,7033.03,1061.5,788.55,27.75,458.9,178.85,268.9,712.6,1798.35,82.62,179.84,221.19,661.25,1029.95,473,160.6,233.74,31,781,269.4,994.99,0,364.55,784,427.35,2179.25,121.5,584.28,390.05,640.91,340.15,533.72,289.26,270.25,283.44,331.85,438.03,131.35,835.1,146.65,2376.75,170.61,531.04,291.75,318,359.75,2390.7,128.85,2488.5,2237.35,135.5,395.8,169.78,524.45,54.33,154.24,1922.2,266.95,131.27,788.45,1879.85,396.8,1365.55,230.25,100.15,1189.1,458.02,176.93,357,133.25,67.45,3789.95,308.48,1316.6,97.85,147.25,738.55,6353.61,1672.65,277.57,0,987.75,473.7,195.16,343.75,235.51,217.6,256.13,1340.55,229.71,338.5,425.39,1230.83,209.84,260.09,683.9,308.47,301.46,246.68,309.1,453.89,839.1,171.02,1065.4,1117.92
14.01.2011,245.1,59.18,135.05,104.4,99.3,57.5,145,246.6,141.25,150,2373.2,51.65,212.05,128.47,606.3,250.3,395.15,0,95.35,206.65,58.3,59.1,376.06,183.85,83.91,679.7,417.05,798.15,39.28,77,146.6,1859.71,68.65,296.55,49.88,21.9,379.68,333,311.5,37.4,284.5,146.95,60.45,1251.25,52.35,1213.54,251.3,562.2,0,60.85,530,144.22,90.15,0,756.7,263.41,3703.1,174.96,972,120.9,156.2,305.5,144.1,126.2,592.57,25.95,546.95,90.03,0,503.4,830.7,124.76,131.15,348.2,49.9,138.5,2457,230,1709.71,1503.75,131.5,465.17,73.34,269.82,92.16,6554.2,1016.6,761.55,26.95,470.7,161.4,259.3,725.85,1698.15,75.46,158.03,212.71,622.45,969.55,473.9,154.05,223.81,29.53,750.05,255.95,996.58,0,349.8,744.3,422.52,2145.7,120.58,565.83,359.95,615.01,335.75,524.84,287.19,260.15,273.88,326.85,416.47,126.5,806.77,140.8,2331.35,170.48,513.21,279,312.07,348.4,2457.65,128,2485,2193.3,117.65,368.3,165.41,486.75,53.05,154.03,1813.95,257.9,129.61,754.2,1815.05,400.9,1347.35,228.7,101.1,1161,438.97,169.41,339.5,133.44,67.7,3725.5,296.93,1246.8,97.6,139.2,737.8,6223.39,1651.45,272.59,0,1020.7,459.45,184.66,309.8,233.97,198.85,240.32,1269.7,232.35,343.75,413.04,1140.03,201.84,250.08,641.75,298.12,294.76,237.4,310.5,409.91,797.66,169.09,1001.5,1095.9
21.01.2011,248.25,60.05,134.15,105.65,95.25,60.09,143.6,275.9,145.35,150.05,2394.5,49.35,211.15,127.32,580.05,246.6,390.8,0,95.03,210.9,58.05,56.7,364.16,190.05,82.09,685.65,460.9,737.95,39.35,77.9,151.05,1850.91,70.05,285.8,51.04,22,371.37,324.1,326.6,37.92,283.8,142.2,62.15,1222.45,52.85,1195.88,258.1,596.9,0,61.05,552.85,147.62,87.65,0,701.45,270.45,3715,183.4,976.1,121.05,135.9,306.35,145.9,128.55,586.46,28.97,607.05,90.09,0,498.3,765,141.13,131.25,367.9,50,136.4,2371,234.45,1724.31,1508.4,126.97,447.98,73.26,267.75,87.34,6592,1013.65,751.9,26.75,477.65,167.7,251.55,722.65,1664.4,77.24,193.72,216.79,629.55,1012.95,468.95,152.3,225.07,29.65,744.7,280.9,989.09,0,348.1,734.75,421.15,2096.73,124.31,579.13,366.95,611.47,337.3,500.92,286.5,269.7,266.67,336.6,417.25,128.2,810.53,143.5,2280.6,175.32,522.57,285.4,310.93,326.3,2411.5,126.55,2600,2280.3,114.25,372.85,167.36,453,50.39,169.65,1763.5,270.5,126.64,731.2,1753.25,401.05,1291,232.05,98.25,1085.2,441.45,172.61,354,132.24,68.55,3610.35,295.45,1313.3,98.85,140,768.38,6176.48,1651.95,266.35,0,1024,459.85,188.12,327.8,234.96,206.8,257.41,1248.65,246.64,336.05,406.66,1099.63,213.11,259.69,651.2,293.84,276.39,242.68,314.15,418.83,807.51,167.45,986.8,1185.42
28.01.2011,245.75,57.38,131.2,99.8,91.95,57.11,140.05,261.45,155.25,144,2350.2,44.95,201.45,115.44,530.26,239.85,393.4,0,97.3,198.36,56.8,51.15,343.49,166.3,78.79,658.7,437.8,724.55,37.4,70.5,141.35,1836.11,68.4,275.3,57.2,21.85,343.31,297.3,318.9,34.84,262.65,136.9,53.6,1207.3,49.7,1176.64,234.8,544.8,0,58.8,530.4,142.18,84,0,663.3,261.55,3599,171.86,953.25,110.45,126.6,314.5,144.05,126.95,594.14,27.74,562.7,89.89,0,482.55,752.55,135.54,134.1,365.1,44.4,125.15,2291,223.55,1748.01,1512.15,121.9,433.4,69.99,257.55,84.13,6158.7,1037.05,738,24.95,482.7,158.35,222.3,699.45,1657.55,72.57,175.7,205.22,637.45,896.4,443.65,140.3,218.76,28.15,706.25,252.85,984.92,0,345,752,424.05,2000.92,120.49,561.9,365.2,574.64,327,501.84,285.91,258.5,264.43,329.4,407.97,120.25,807.7,137.95,2278.55,173.4,517.96,254.45,309.4,309.75,2302.8,127.95,2435,2304.95,116.7,368.35,166.86,454.6,54.16,163.04,1663.35,266.35,117.72,728,1656.95,382.6,1228.05,215.6,90.8,1049.6,430.43,163.76,335.1,124.89,70.2,3492.6,316.23,1260.65,96.55,139.5,696.25,5988.92,1563.3,257.91,0,997.9,419.25,190.1,334.25,227.62,189.78,250.7,1229.35,243.56,327.25,390.29,1071.53,203.69,262.01,645.25,267.97,283.23,224.4,305.05,410.85,788.66,166.71,913,1155.78
