X.,Аптечная.сеть.36.6..02,Газпром..13,ГИДРОМАШСЕРВИС..02,Кокс..БО.02,Кубаньэнерго..01,ЛЕНТА..03,Лукойл..03,Лукойл..04,Лукойл..БО.01,Лукойл..БО.18,Лукойл..БО.19,Лукойл..БО.20,Микояновский.мясокомбинат..БО.01,Мираторг.Финанс..БО.03,ММК..БО.02,ННК.Актив..бывш..НК.Альянс...БО.01,ОГК.2..01,ОКЕЙ..БО.05,РусГидро..09,РуссНефть..01,СОЛЛЕРС..02,ТГК.2..БО.02,ТМК..03,УК.ГидроОГК..01,ЧТПЗ..01,Энел.Россия..бывш..Энел.ОГК.5...БО.15
2014-11-04,0,0,122.51,0,0,114.98,0,0,0,0,0,0,132.19,102.12,0,0,0,0,0,0,0,65.4,0,0,0,0
2014-11-05,0,0,123.1,0,0,115.52,0,0,0,0,0,0,133.2,102.73,0,0,0,0,0,0,0,65.14,0,0,0,0
2014-11-06,0,0,123.75,0,0,115.72,0,0,0,0,0,0,133.14,103.04,0,0,0,0,0,0,0,65.25,0,0,0,0
2014-11-07,0,0,123.74,0,0,115.99,0,0,0,0,0,0,133.48,102.37,0,0,0,0,0,0,0,66.69,0,0,0,0
2014-11-10,0,0,124.65,0,0,116.4,0,0,0,0,0,0,134.59,104.15,0,0,0,0,0,0,0,68.97,0,0,0,0
2014-11-11,0,0,125.32,0,0,116.59,0,0,0,0,0,0,134.91,104.46,0,0,0,0,0,0,0,69.94,0,0,0,0
2014-11-12,0,0,125.51,0,0,116.9,0,0,0,0,0,0,135.27,102.5,0,0,0,0,0,0,0,70.16,0,0,0,0
2014-11-13,0,0,125.61,0,0,116.73,0,0,0,0,0,0,135.62,103.01,0,0,0,0,0,0,0,71.14,0,0,0,0
2014-11-14,0,0,125.59,0,0,116.88,0,0,0,0,0,0,135.96,103.76,0,0,0,0,0,0,0,70.74,0,0,0,0
2014-11-17,0,0,126.77,0,0,118.81,0,0,0,0,0,0,136.99,104.68,0,0,0,0,0,0,0,70.62,0,0,0,0
2014-11-18,0,0,126.73,0,0,118.6,0,0,0,0,0,0,137.17,103.83,0,0,0,0,0,0,0,72.56,0,0,0,0
2014-11-19,0,0,127.07,0,0,118.87,0,0,0,0,0,0,137.5,104.19,0,0,0,0,0,0,0,73.46,0,0,0,0
2014-11-20,0,0,127.28,0,0,119.14,0,0,0,0,0,0,137.19,104.5,0,0,0,0,0,0,0,73.43,0,0,0,0
2014-11-21,0,0,125.96,0,0,119.92,0,0,0,0,0,0,137.85,104.8,0,0,0,0,0,0,0,74.11,0,0,0,0
2014-11-24,0,0,126.81,0,0,120.74,0,0,0,0,0,0,139.03,109.44,0,0,0,0,0,0,0,74.16,0,0,0,0
2014-11-25,0,0,126.78,0,0,121.01,0,0,0,0,0,0,139.32,109.75,0,0,0,0,0,0,0,75.41,0,0,0,0
2014-11-26,0,0,127.31,0,0,121.29,0,0,0,0,0,0,139.66,106.43,0,0,0,0,0,0,0,75.31,0,0,0,0
2014-11-27,0,0,126.29,0,0,121.06,0,0,0,0,0,0,140.21,106.4,0,0,0,0,0,0,0,75.84,0,0,0,0
2014-11-28,0,0,126.83,0,0,121.35,0,0,0,0,0,0,140.19,110.26,0,0,0,0,0,0,0,76.59,0,0,0,0
2014-12-01,0,0,125.9,0,0,113.72,0,0,0,0,0,0,139.93,108.14,0,0,0,0,0,0,0,76.88,0,0,0,0
2014-12-02,0,0,125.93,0,0,116.07,0,0,0,0,0,0,139.21,107.99,0,0,0,0,0,0,0,76.76,0,0,0,0
2014-12-03,0,0,125.23,0,0,116.35,0,0,0,0,0,0,141.4,109.7,0,0,0,0,0,0,0,77.07,0,0,0,0
2014-12-04,0,0,122.89,0,0,116.62,0,0,0,0,0,0,136.04,108.6,0,0,0,0,0,0,0,78.71,0,0,0,0
2014-12-05,0,0,123.01,0,0,116.89,0,0,0,0,0,0,140.22,108.77,0,0,0,0,0,0,0,78.71,0,0,0,0
2014-12-06,0,0,123.01,0,0,116.89,0,0,0,0,0,0,140.22,108.77,0,0,0,0,0,0,0,78.71,0,0,0,0
2014-12-08,0,0,129,0,0,119.39,0,0,0,0,0,0,139.87,107.85,0,0,0,0,0,0,0,78.67,0,0,0,0
2014-12-09,0,0,129.68,0,0,119.16,0,0,0,0,0,0,139.55,108.16,0,0,0,0,0,0,0,79.02,0,0,0,0
2014-12-10,0,0,128.26,0,0,119.43,0,0,0,0,0,0,139.77,108.46,0,0,0,0,0,0,0,77.39,0,0,0,0
2014-12-11,0,0,128.55,0,0,119.59,0,0,0,0,0,0,139.44,108.77,0,0,0,0,0,0,0,77.79,0,0,0,0
2014-12-12,0,0,128.87,0,0,125.57,0,0,0,0,0,0,137.86,106.63,0,0,0,0,0,0,0,78.24,0,0,0,0
2014-12-15,0,0,127.97,0,0,126.39,0,0,0,0,0,0,140.25,103.24,0,0,0,0,0,0,0,79.85,0,0,0,0
2014-12-16,0,0,124.29,0,0,119.69,0,0,0,0,0,0,137.08,94.12,0,0,0,0,0,0,0,72.87,0,0,0,0
2014-12-17,0,0,122.81,0,0,119.33,0,0,0,0,0,0,137.26,96.27,0,0,0,0,0,0,0,73.84,0,0,0,0
2014-12-18,0,0,124.26,0,0,118.3,0,0,0,0,0,0,136.65,102.93,0,0,0,0,0,0,0,74.73,0,0,0,0
2014-12-19,0,0,123.96,0,0,118.59,0,0,0,0,0,0,137.78,102.01,0,0,0,0,0,0,0,74.67,0,0,0,0
2014-12-22,0,0,131.76,0,0,115.85,0,0,0,0,0,0,138.99,101.06,0,0,0,0,0,0,0,73.67,0,0,0,0
2014-12-23,0,0,129.42,0,0,122.64,0,0,0,0,0,0,143.53,103.53,0,0,0,0,0,0,0,72.53,0,0,0,0
2014-12-24,0,0,127.81,0,0,118.46,0,0,0,0,0,0,144.37,104.93,0,0,0,0,0,0,0,69.87,0,0,0,0
2014-12-25,0,0,123.97,0,0,121.1,0,0,0,0,0,0,147.48,102.13,0,0,0,0,0,0,0,69.24,0,0,0,0
2014-12-26,0,0,130.09,0,0,116.51,0,0,0,0,0,0,144.91,108.29,0,0,0,0,0,0,0,68.9,0,0,0,0
2014-12-29,0,0,131.55,0,0,121.32,0,0,0,0,0,0,147.28,110.23,0,0,0,0,0,0,0,69.98,0,0,0,0
2014-12-30,0,0,134.92,0,0,126.92,0,0,0,0,0,0,149.49,119.14,0,0,0,0,0,0,0,64.15,0,0,0,0
2015-01-05,0,0,137.6,0,0,128.57,0,0,0,0,0,0,152.05,120.98,0,0,0,0,0,0,0,76.58,0,0,0,0
2015-01-06,0,0,138.48,0,0,128.84,0,0,0,0,0,0,150.26,121.29,0,0,0,0,0,0,0,78.42,0,0,0,0
2015-01-08,0,0,140.57,0,0,129.39,0,0,0,0,0,0,149.91,121.91,0,0,0,0,0,0,0,81.26,0,0,0,0
2015-01-09,0,0,141.28,0,0,129.66,0,0,0,0,0,0,153.14,122.22,0,0,0,0,0,0,0,82.67,0,0,0,0
2015-01-12,0,0,140.33,0,0,130.48,0,0,0,0,0,0,154.64,115.12,0,0,0,0,0,0,0,82.99,0,0,0,0
2015-01-13,0,0,141.61,0,0,123.44,0,0,0,0,0,0,154.99,114.13,0,0,0,0,0,0,0,85.4,0,0,0,0
2015-01-14,0,0,142.23,0,0,124.91,0,0,0,0,0,0,154.82,114.44,0,0,0,0,0,0,0,81.94,0,0,0,0
2015-01-15,0,0,144.07,0,0,124.01,0,0,0,0,0,0,155.11,114.75,0,0,0,0,0,0,0,80.51,0,0,0,0
2015-01-16,0,0,144.79,0,0,125.26,0,0,0,0,0,0,156.06,110.5,0,0,0,0,0,0,0,81.05,0,0,0,0
2015-01-19,0,0,145.33,0,0,125.58,0,0,0,0,0,0,156.66,113.45,0,0,0,0,0,0,0,84.36,0,0,0,0
2015-01-20,0,0,145.92,0,0,126.24,0,0,0,0,0,0,157.81,112.05,0,0,0,0,0,0,0,85.62,0,0,0,0
2015-01-21,0,0,146.19,0,0,126.31,0,0,0,0,0,0,157.94,113.76,0,0,0,0,0,0,0,86.8,0,0,0,0
2015-01-22,0,0,146.27,0,0,128.16,0,0,0,0,0,0,158.79,115.01,0,0,0,0,0,0,0,87.75,0,0,0,0
2015-01-23,0,0,146.86,0,0,128.72,0,0,0,0,0,0,159.17,119.02,0,0,0,0,0,0,0,88.57,0,0,0,0
2015-01-26,0,0,147.76,0,0,129.54,0,0,0,0,0,0,159.41,119.95,0,0,0,0,0,0,0,89.84,0,0,0,0
2015-01-27,0,0,148.28,0,0,129.77,0,0,0,0,0,0,160.2,116.52,0,0,0,0,0,0,0,89.23,0,0,0,0
2015-01-28,0,0,148.57,0,0,128.92,0,0,0,0,0,0,160.4,125.5,0,0,0,0,0,0,0,89.98,0,0,0,0
2015-01-29,0,0,148.86,0,0,129.1,0,0,0,0,0,0,161.33,119.49,0,0,0,0,0,0,0,90,0,0,0,0
2015-01-30,0,0,148.73,0,0,132.07,0,0,0,0,0,0,162.31,121.13,0,0,0,0,0,0,0,91.4,0,0,0,0
2015-02-02,0,0,149.41,0,0,133.02,0,0,0,0,0,0,102.35,127.02,0,0,0,0,0,0,0,95.25,0,0,0,0
2015-02-03,0,0,150.47,0,0,133.86,0,0,0,0,0,0,102.81,115.34,0,0,0,0,0,0,0,95.29,0,0,0,0
2015-02-04,0,0,150.33,0,0,135.22,0,0,0,0,0,0,103.38,121.86,0,0,0,0,0,0,0,96.19,0,0,0,0
2015-02-05,0,0,151.17,0,0,135.69,0,0,0,0,0,0,103.97,122.8,0,0,0,0,0,0,0,96.57,0,0,0,0
2015-02-06,0,0,151.14,0,0,136.8,0,0,0,0,0,0,105.12,123.29,0,0,0,0,0,0,0,96.98,0,0,0,0
2015-02-09,0,0,152.3,0,0,138.79,0,0,0,0,0,0,106.38,124.65,0,0,0,0,0,0,0,98.89,0,0,0,0
2015-02-10,0,0,152.6,0,0,138.91,0,0,0,0,0,0,108.03,125.51,0,0,0,0,0,0,0,98.27,0,0,0,0
2015-02-11,0,0,152.89,0,0,139.18,0,0,0,0,0,0,107.8,125.63,0,0,0,0,0,0,0,99.55,0,0,0,0
2015-02-12,0,0,153.19,0,0,139.46,0,0,0,0,0,0,108.39,126.21,0,0,0,0,0,0,0,99.48,0,0,0,0
2015-02-13,0,0,0,0,0,139.73,0,0,0,0,0,0,109.07,126.95,0,0,0,0,0,0,0,101.44,0,0,0,0
2015-02-16,0,0,0,0,0,139.75,0,0,0,0,0,0,111.03,127.96,0,0,0,0,0,0,0,102.83,0,0,0,0
2015-02-17,0,0,0,0,0,140.03,0,0,0,0,0,0,111.84,128.28,0,0,0,0,0,0,0,105.91,0,0,0,0
2015-02-18,0,0,0,0,0,140.99,0,0,0,0,0,0,112.4,128.79,0,0,0,0,0,0,0,107.29,0,0,0,0
2015-02-19,0,0,0,0,0,141.52,0,0,0,0,0,0,112.86,128.94,0,0,0,0,0,0,0,107.57,0,0,0,0
2015-02-20,0,0,0,0,0,139.43,0,0,0,0,0,0,113.37,129.5,0,0,0,0,0,0,0,109.07,0,0,0,0
2015-02-23,0,0,0,0,0,139.43,0,0,0,0,0,0,113.37,129.5,0,0,0,0,0,0,0,109.07,0,0,0,0
2015-02-24,0,0,0,0,0,140.53,0,0,0,0,0,0,115.59,130.64,0,0,0,0,0,0,0,109.28,0,0,0,0
2015-02-25,0,0,0,0,0,140.74,0,0,0,0,0,0,116.03,130.83,0,0,0,0,0,0,0,109.81,0,0,0,0
2015-02-26,0,0,0,0,0,142.41,0,0,0,0,0,0,116.78,131.24,0,0,0,0,0,0,0,110.79,0,0,0,0
2015-02-27,0,0,0,0,0,143.47,0,0,0,0,0,0,117.22,131.66,0,0,0,0,0,0,0,112.08,0,0,0,0
2015-03-02,0,0,0,0,0,143.96,0,0,0,0,0,0,119.34,134.7,0,0,0,0,0,0,0,112.73,0,0,0,0
2015-03-03,0,0,0,0,0,143.75,0,0,0,0,0,0,120.06,133.03,0,0,0,0,0,0,0,113.15,0,0,0,0
2015-03-04,0,0,0,0,0,94.61,0,0,0,0,0,0,120.35,133.11,0,0,0,0,0,0,0,112.82,0,0,0,0
2015-03-05,0,0,0,0,0,94.98,0,0,0,0,0,0,121.26,133.27,0,0,0,0,0,0,0,112.05,0,0,0,0
2015-03-06,0,0,0,0,0,95.32,0,0,0,0,0,0,121.75,134.04,0,0,0,0,0,0,0,113.13,0,0,0,0
2015-03-10,0,0,0,0,0,96.41,0,0,0,0,0,0,123.91,135.16,0,0,0,0,0,0,0,110.43,0,0,0,0
2015-03-11,0,0,0,0,0,96.68,0,0,0,0,0,0,124.27,135.72,0,0,0,0,0,0,0,110.89,0,0,0,0
2015-03-12,0,0,0,0,0,96.94,0,0,0,0,0,0,125.09,136.18,0,0,0,0,0,0,0,112.62,0,0,0,0
2015-03-13,0,0,0,0,0,97.82,0,0,0,0,0,0,125.77,137,0,0,0,0,0,0,0,113.95,0,0,0,0
2015-03-16,0,0,0,0,0,98.56,0,0,0,0,0,0,126.92,137.21,0,0,0,0,0,0,0,115.59,0,0,0,0
2015-03-17,0,0,0,0,0,99.34,0,0,0,0,0,0,127.98,137.29,0,0,0,0,0,0,0,112.55,0,0,0,0
2015-03-18,0,0,0,0,0,98.19,0,0,0,0,0,0,128.12,137.61,0,0,0,0,0,0,0,113.94,0,0,0,0
2015-03-19,0,0,0,0,0,99.23,0,0,0,0,0,0,129.02,137.99,0,0,0,0,0,0,0,114.87,0,0,0,0
2015-03-20,0,0,0,0,0,99.66,0,0,0,0,0,0,129.69,138.75,0,0,0,0,0,0,0,114.77,0,0,0,0
2015-03-23,0,0,0,0,0,100.48,0,0,0,0,0,0,131.02,140.16,0,0,0,0,0,0,0,115.76,0,0,0,0
2015-03-24,0,0,0,0,0,100.91,0,0,0,0,0,0,131.64,140.57,0,0,0,0,0,0,0,116.09,0,0,0,0
2015-03-25,0,0,0,0,0,100.89,0,0,0,0,0,0,132.2,141.04,0,0,0,0,0,0,0,116.22,0,0,0,0
2015-03-26,0,0,0,0,0,102.09,0,0,0,0,0,0,132.93,141.31,0,0,0,0,0,0,0,116.74,0,0,0,0
2015-03-27,0,0,0,0,0,102.48,0,0,0,0,0,0,133.4,141.57,0,0,0,0,0,0,0,117.13,0,0,0,0
2015-03-30,0,0,0,0,0,103.3,0,0,0,0,0,0,135.19,143.08,0,0,0,0,0,0,0,118.01,0,0,0,0
2015-03-31,0,0,0,0,0,103.57,0,0,0,0,0,0,135.88,143.26,0,0,0,0,0,0,0,118.64,0,0,0,0
2015-04-01,0,0,0,0,0,104.45,0,0,0,0,0,0,136.5,143.72,0,0,0,0,0,0,0,119.47,0,0,0,0
2015-04-02,0,0,0,0,0,104.72,0,0,0,0,0,0,136.97,143.95,0,0,0,0,0,0,0,119.8,0,0,0,0
2015-04-03,0,0,0,0,0,104.99,0,0,0,0,0,0,137.67,144.8,0,0,0,0,0,0,0,119.98,0,0,0,0
2015-04-06,0,0,0,0,0,105.38,0,0,0,0,0,0,139.5,145.87,0,0,0,0,0,0,0,121.29,0,0,0,0
2015-04-07,0,0,0,0,0,106.59,0,0,0,0,0,0,140.05,146.56,0,0,0,0,0,0,0,121.71,0,0,0,0
2015-04-08,0,0,0,0,0,106.46,0,0,0,0,0,0,140.62,146.94,0,0,0,0,0,0,0,122.04,0,0,0,0
2015-04-09,0,0,0,0,0,107.63,0,0,0,0,0,0,141.21,147.39,0,0,0,0,0,0,0,122.43,0,0,0,0
2015-04-10,0,0,0,0,0,107.9,0,0,0,0,0,0,141.49,148.3,0,0,0,0,0,0,0,122.69,0,0,0,0
2015-04-13,0,0,0,0,0,107.8,0,0,0,0,0,0,143.53,149.02,0,0,0,0,0,0,0,123.9,0,0,0,0
2015-04-14,0,0,0,0,0,108.08,0,0,0,0,0,0,144.23,149.72,0,0,0,0,0,0,0,124.26,0,0,0,0
2015-04-15,0,0,0,0,0,109.28,0,0,0,0,0,0,144.82,149.76,0,0,0,0,0,0,0,125.28,0,0,0,0
2015-04-16,0,0,0,0,0,109.05,0,0,0,0,0,0,145.58,150.68,0,0,0,0,0,0,0,66.82,0,0,0,0
2015-04-17,0,0,0,0,0,109.57,0,0,0,0,0,0,145.98,150.9,0,0,0,0,0,0,0,67.66,0,0,0,0
2015-04-20,0,0,0,0,0,110.35,0,0,0,0,0,0,147.85,152.08,0,0,0,0,0,0,0,69.46,0,0,0,0
2015-04-21,0,0,0,0,0,109.76,0,0,0,0,0,0,148.57,153.19,0,0,0,0,0,0,0,69.54,0,0,0,0
2015-04-22,0,0,0,0,0,110.04,0,0,0,0,0,0,149.68,97.81,0,0,0,0,0,0,0,70.07,0,0,0,0
2015-04-23,0,0,0,0,0,110.58,0,0,0,0,0,0,148.76,97.83,0,0,0,0,0,0,0,70.65,0,0,0,0
2015-04-24,0,0,0,0,0,111.55,0,0,0,0,0,0,149.95,98.37,0,0,0,0,0,0,0,71.06,0,0,0,0
2015-04-27,0,0,0,0,0,112.37,0,0,0,0,0,0,152.28,99.33,0,0,0,0,0,0,0,71.52,0,0,0,0
2015-04-28,0,0,0,0,0,112.84,0,0,0,0,0,0,153.13,100.05,0,0,0,0,0,0,0,72.9,0,0,0,0
2015-04-29,0,0,0,0,0,112.32,0,0,0,0,0,0,153.83,99.97,0,0,0,100.98,100.91,0,0,74.32,0,0,0,0
2015-04-30,0,0,0,0,0,113.37,0,0,0,0,0,0,153.39,100.05,0,0,0,101.85,101.52,0,0,74.56,0,0,0,0
2015-05-05,0,0,0,0,0,114.74,0,0,0,0,0,0,156.18,102.08,0,0,0,104.02,103.27,0,0,75.91,0,0,0,0
2015-05-06,0,0,0,0,0,114.85,0,0,0,0,0,0,157.72,102.52,0,0,0,104.72,103.76,0,0,76.85,0,0,0,0
2015-05-07,0,0,0,0,0,115.28,0,0,0,0,0,0,157.4,102.43,0,0,0,105.45,105.14,0,0,77.78,0,0,0,0
2015-05-08,0,0,0,0,0,115.55,0,0,0,0,0,0,159.2,103.21,0,0,0,105.76,105.21,0,0,79.79,0,0,0,0
2015-05-12,0,0,0,0,0,116.65,0,0,0,0,0,0,160.19,104.17,0,0,0,107.69,106.7,0,0,81.25,0,0,0,0
2015-05-13,0,0,0,0,0,116.92,0,0,0,0,0,0,160.57,104.43,0,0,0,107.97,106.81,0,0,81.32,0,0,0,0
2015-05-14,0,0,0,0,0,117.2,0,0,0,0,0,0,161.81,104.89,0,0,0,108.4,107.56,0,0,81.18,0,0,0,0
2015-05-15,0,0,0,0,0,117.47,0,0,0,0,0,0,162.11,105.85,0,0,0,108.94,108.54,0,0,80.32,0,0,0,0
2015-05-18,0,0,0,0,0,118.33,0,0,0,0,0,0,163.97,106.32,0,0,0,110.18,108.89,0,0,82.9,0,0,0,0
2015-05-19,0,0,0,0,0,118.36,0,0,0,0,0,0,164.98,106.63,0,0,0,110.41,109.24,0,0,84.06,0,0,0,0
2015-05-20,0,0,0,0,0,118.63,0,0,0,0,0,0,165.21,106.51,0,0,0,110.42,109.83,0,0,84.02,0,0,0,0
2015-05-21,0,0,0,0,0,118.9,0,0,0,0,0,0,166.31,106.75,0,0,0,111.22,110.23,0,0,83.62,0,0,0,0
2015-05-22,0,0,0,0,0,119.03,0,0,0,0,0,0,166.81,107.24,0,0,0,111.86,110.58,0,0,84.28,0,0,0,0
2015-05-25,0,0,0,0,0,119.85,0,0,0,0,0,0,168.53,108.17,0,0,0,113.17,111.63,0,0,85.98,0,0,0,0
2015-05-26,0,0,0,0,0,120.51,0,0,0,0,0,0,167.85,108.54,0,0,0,113.32,111.98,0,0,86.15,0,0,0,0
2015-05-27,0,0,0,0,0,121.28,0,0,0,0,0,0,169.12,108.35,0,0,0,113.84,112.33,0,0,84.78,0,0,0,0
2015-05-28,0,0,0,0,0,121.55,0,0,0,0,0,0,169.87,106.93,0,0,0,114.05,112.68,0,0,84.95,0,0,0,0
2015-05-29,0,0,0,0,0,121.83,0,0,0,0,0,0,170.45,108.61,0,0,0,114.88,113.33,0,0,85.5,0,0,0,0
2015-06-01,0,0,0,0,0,121.66,0,0,0,0,0,0,171.96,109.48,0,0,0,116.17,114.58,0,0,86.33,0,0,0,0
2015-06-02,0,0,0,0,0,122.28,0,0,0,0,0,0,171.9,110.04,0,0,0,116.6,114.48,0,0,86.52,0,0,0,0
2015-06-03,0,0,0,0,0,123,0,0,0,0,0,0,172.47,109.67,0,0,0,117.18,114.83,0,0,87.06,0,0,0,0
2015-06-04,0,0,0,0,0,123.51,0,0,0,0,0,0,173.72,110.81,0,0,0,117.62,115.17,0,0,86.84,0,0,0,0
2015-06-05,0,0,0,0,0,123.5,0,0,0,0,0,0,174.27,111.09,0,0,0,118.05,115.52,0,0,88.02,0,0,0,0
2015-06-08,0,0,0,0,0,124.33,0,0,0,0,0,0,175.8,112.1,0,0,0,119.34,116.55,0,0,88.86,0,0,0,0
2015-06-09,0,0,0,0,0,124.6,0,0,0,0,0,0,176.27,112.35,0,0,0,119.59,116.9,0,0,87.94,0,0,0,0
2015-06-10,0,0,0,0,0,124.87,0,0,0,0,0,0,176.78,112.66,0,0,0,120.15,117.22,0,0,88.86,0,0,0,0
2015-06-11,0,0,0,0,0,125.84,0,0,0,0,0,0,177.42,112.91,0,0,0,120.59,117.77,0,0,89.1,0,0,0,0
2015-06-12,0,0,0,0,0,125.84,0,0,0,0,0,0,177.42,112.91,0,0,0,120.59,117.77,0,0,89.1,0,0,0,0
2015-06-15,0,0,0,0,0,126.74,0,0,0,0,0,0,179.75,113.88,0,0,0,122.26,119.17,0,0,90.46,0,0,0,0
2015-06-16,0,0,0,0,0,127.02,0,0,0,0,0,0,180.31,113.96,0,0,0,122.79,119.52,0,0,89.7,0,0,0,0
2015-06-17,0,0,0,0,0,127.48,0,0,0,0,0,0,180.65,114.82,0,0,0,123.27,119.87,0,0,91.22,0,0,0,0
2015-06-18,0,0,0,0,0,127.89,0,0,0,0,0,0,181.75,115.46,0,0,0,123.66,120.02,0,0,91.68,0,0,0,0
2015-06-19,0,0,0,0,0,128.16,0,0,0,0,0,0,181.38,115.78,0,0,0,124.19,120.37,0,0,92.2,0,0,0,0
2015-06-22,0,0,0,0,0,128.98,0,0,0,0,0,0,183.67,115.58,0,0,0,125.48,121.81,0,0,93.14,0,0,0,0
2015-06-23,0,0,0,0,0,129.03,0,0,0,0,0,0,183.25,116.91,0,0,0,126.01,122.16,0,0,93.17,0,0,0,0
2015-06-24,0,0,0,0,0,129.26,0,0,0,0,0,0,184.82,118.64,0,0,0,126.5,122.61,0,0,94.48,0,0,0,0
2015-06-25,0,0,0,0,0,129.53,0,0,0,0,0,0,185.6,117.83,0,0,0,126.78,122.96,0,0,94.38,0,0,0,0
2015-06-26,0,0,0,0,0,129.22,0,0,0,0,0,0,185.98,119.23,0,0,0,127.58,122.45,0,0,95.44,0,0,0,0
2015-06-29,0,0,0,0,0,130.33,0,0,0,0,0,0,187.89,119.36,0,0,0,128.88,123.79,0,0,95.94,0,0,0,0
2015-06-30,0,0,0,0,0,130.6,0,0,0,0,0,0,187.36,120.58,0,0,0,128.97,124.59,0,0,95.61,0,0,0,0
2015-07-01,0,0,0,0,0,131.53,0,0,0,0,0,0,188.24,120.17,0,0,0,129.12,124.16,0,0,96.62,0,0,0,0
2015-07-02,0,0,0,0,0,131.32,0,0,0,0,0,0,188.44,120.68,0,0,0,129.8,124.91,0,0,96.88,0,0,0,0
2015-07-03,0,0,0,0,0,131.71,0,0,0,0,0,0,189.01,121.42,0,0,0,130.38,125.25,0,0,97.31,0,0,0,0
2015-07-06,0,0,0,0,0,132.72,0,0,0,0,0,0,191.82,121.44,0,0,0,131.62,126.21,0,0,99.05,0,0,0,0
2015-07-07,0,0,0,0,0,132.81,0,0,0,0,0,0,192.32,122.25,0,0,0,132.06,126.56,0,0,97.8,0,0,0,0
2015-07-08,0,0,0,0,0,133.14,0,0,0,0,0,0,191.83,122.15,0,0,0,131.89,126.91,0,0,98.6,0,0,0,0
2015-07-09,0,0,0,0,0,133.42,0,0,0,0,0,0,193.06,122.36,0,0,0,132.82,127.49,0,0,99.01,0,0,0,0
2015-07-10,0,0,0,0,0,133.69,0,0,0,0,0,0,193.11,122.68,0,0,0,132.75,127.84,0,0,99.62,0,0,0,0
2015-07-13,0,0,0,0,0,134.81,0,0,0,0,0,0,195.48,123.91,0,0,0,134.16,128.89,0,0,99.74,0,0,0,0
2015-07-14,0,0,0,0,0,134.89,0,0,0,0,0,0,196.07,124.08,0,0,0,134.6,129.24,0,0,100.1,0,0,0,0
2015-07-15,0,0,0,0,0,135.07,0,0,0,0,0,0,195.7,124.4,0,0,0,135.03,129.59,0,0,100.58,0,0,0,0
2015-07-16,0,0,0,0,0,135.64,0,0,0,0,0,0,197.1,124.81,0,0,0,135.31,129.94,0,0,100.91,0,0,0,0
2015-07-17,0,0,0,0,0,135.91,0,0,0,0,0,0,196.86,125.06,0,0,0,136.02,130.1,0,0,101.22,0,0,0,0
2015-07-20,0,0,0,0,0,136.68,0,0,0,0,0,0,198.72,126.21,0,0,0,137.41,131.14,0,0,101.96,0,0,0,0
2015-07-21,0,0,0,0,0,136.96,0,0,0,0,0,0,199.14,126.6,0,0,0,137.6,131.49,0,0,102.33,0,0,0,0
2015-07-22,0,0,0,0,0,137.46,0,0,0,0,0,0,199.8,127.14,0,0,0,137.93,131.84,0,0,102.52,0,0,0,0
2015-07-23,0,0,0,0,0,137.73,0,0,0,0,0,0,200.4,127.64,0,0,0,138.51,132.24,0,0,103.27,0,0,0,0
2015-07-24,0,0,0,0,0,137.78,0,0,0,0,0,0,200.99,127.89,0,0,0,139.03,132.47,0,0,103.56,0,0,0,0
2015-07-27,0,0,0,0,0,138.6,0,0,0,0,0,0,202.46,128.31,0,0,0,140.1,133.52,0,0,103.96,0,0,0,0
2015-07-28,0,0,0,0,0,138.87,0,0,0,0,0,0,202.99,129.37,0,0,0,140.61,133.87,0,0,103.47,0,0,0,0
2015-07-29,0,0,0,0,0,139.2,0,0,0,0,0,0,203.5,129.07,0,0,0,141.43,134.16,0,0,102.36,0,0,0,0
2015-07-30,0,0,0,0,0,139.49,0,0,0,0,0,0,204.16,129.32,0,0,0,142.03,134.54,0,0,102.39,0,0,0,0
2015-07-31,0,0,0,0,0,139.85,0,0,0,0,0,0,204.75,130.09,0,0,0,141.93,134.89,0,0,103.01,0,0,0,0
2015-08-03,0,0,0,0,0,140.72,0,0,0,0,0,0,101.55,130.48,0,0,0,143.84,136.1,0,0,104.7,0,0,0,0
2015-08-04,0,0,0,0,0,140.89,0,0,0,0,0,0,102.01,131.36,0,0,0,144.28,136.45,0,0,104.96,0,0,0,0
2015-08-05,0,0,0,0,0,141.31,0,0,0,0,0,0,102.07,131.76,0,0,0,144.59,136.8,0,0,105.33,0,0,0,0
2015-08-06,0,0,0,0,0,141.58,0,0,0,0,0,0,102.89,131.64,0,0,0,145.02,137.15,0,0,105.1,0,0,0,0
2015-08-07,0,0,0,0,0,141.96,0,0,0,0,0,0,103.08,132.44,0,0,0,144.76,137.5,0,0,105.86,0,0,0,0
2015-08-10,0,0,0,0,0,142.79,0,0,0,0,0,0,104.38,133.08,0,0,0,146.06,138.55,0,0,107.07,0,0,0,0
2015-08-11,0,0,0,0,0,142.93,0,0,0,0,0,0,104.75,133.51,0,0,0,147.11,139.13,0,0,107.56,0,0,0,0
2015-08-12,0,0,0,0,0,143.28,0,0,0,0,0,0,105.52,133.83,0,0,0,147.54,139.43,0,0,108.31,0,0,0,0
2015-08-13,0,0,0,0,0,143.66,0,0,0,0,0,0,106.38,133.95,0,0,0,147.97,139.78,0,0,108.52,0,0,0,0
2015-08-14,0,0,0,0,0,143.88,0,0,0,0,0,0,106.32,131.74,0,0,0,148.45,140.13,0,0,108.75,0,0,0,0
